width	length	x	Vmax 
1.740000 8.920000 0.411700 3.055367 numThread:%!d(MISSING) 
2.470000 2.200000 0.387200 0.935958 numThread:%!d(MISSING) 
7.990000 6.510000 1.189600 27.571469 numThread:%!d(MISSING) 
9.550000 8.150000 1.461200 50.625381 numThread:%!d(MISSING) 
8.740000 4.970000 1.019500 20.023623 numThread:%!d(MISSING) 
5.810000 3.410000 0.693900 6.205251 numThread:%!d(MISSING) 
6.310000 9.520000 1.240200 33.434368 numThread:%!d(MISSING) 
5.180000 7.820000 1.018300 18.512225 numThread:%!d(MISSING) 
5.810000 0.080000 0.019900 0.004616 numThread:%!d(MISSING) 
0.890000 3.900000 0.208300 0.343495 numThread:%!d(MISSING) 
0.880000 4.640000 0.208600 0.407669 numThread:%!d(MISSING) 
2.300000 9.140000 0.534200 5.310473 numThread:%!d(MISSING) 
0.350000 6.030000 0.086200 0.089675 numThread:%!d(MISSING) 
1.560000 9.240000 0.372100 2.578978 numThread:%!d(MISSING) 
1.210000 5.360000 0.283500 0.873718 numThread:%!d(MISSING) 
9.190000 0.990000 0.240500 1.066108 numThread:%!d(MISSING) 
8.120000 7.220000 1.271700 33.165335 numThread:%!d(MISSING) 
0.990000 4.290000 0.231600 0.466896 numThread:%!d(MISSING) 
7.360000 5.250000 1.007600 17.420758 numThread:%!d(MISSING) 
6.390000 3.240000 0.682700 6.430430 numThread:%!d(MISSING) 
0.090000 9.760000 0.022400 0.009836 numThread:%!d(MISSING) 
7.330000 4.460000 0.898700 13.238840 numThread:%!d(MISSING) 
5.820000 3.000000 0.629800 4.998672 numThread:%!d(MISSING) 
8.290000 8.090000 1.364700 40.679186 numThread:%!d(MISSING) 
7.440000 0.760000 0.184900 0.510101 numThread:%!d(MISSING) 
3.290000 5.990000 0.680700 6.076417 numThread:%!d(MISSING) 
7.050000 9.550000 1.337000 40.229496 numThread:%!d(MISSING) 
0.730000 6.590000 0.177200 0.415019 numThread:%!d(MISSING) 
2.310000 6.950000 0.521600 3.902994 numThread:%!d(MISSING) 
1.640000 9.400000 0.390500 2.891153 numThread:%!d(MISSING) 
3.660000 5.460000 0.716800 6.425665 numThread:%!d(MISSING) 
1.070000 2.010000 0.223000 0.217634 numThread:%!d(MISSING) 
2.010000 1.300000 0.257400 0.302196 numThread:%!d(MISSING) 
2.270000 3.540000 0.450600 1.627562 numThread:%!d(MISSING) 
1.980000 9.430000 0.466300 4.150152 numThread:%!d(MISSING) 
5.280000 3.280000 0.657100 5.122732 numThread:%!d(MISSING) 
0.210000 7.780000 0.052100 0.042310 numThread:%!d(MISSING) 
5.330000 9.900000 1.108000 26.512197 numThread:%!d(MISSING) 
4.490000 4.660000 0.762100 7.087649 numThread:%!d(MISSING) 
5.100000 5.980000 0.914600 12.417009 numThread:%!d(MISSING) 
2.960000 0.130000 0.032100 0.006116 numThread:%!d(MISSING) 
1.230000 4.910000 0.285800 0.816360 numThread:%!d(MISSING) 
4.700000 5.610000 0.849200 9.970507 numThread:%!d(MISSING) 
5.790000 1.880000 0.425700 2.162490 numThread:%!d(MISSING) 
6.770000 6.180000 1.075800 20.015004 numThread:%!d(MISSING) 
1.040000 9.150000 0.252200 1.167833 numThread:%!d(MISSING) 
4.590000 5.050000 0.800600 8.252403 numThread:%!d(MISSING) 
0.100000 9.120000 0.024900 0.011338 numThread:%!d(MISSING) 
5.150000 5.290000 0.869800 10.531786 numThread:%!d(MISSING) 
7.250000 9.250000 1.345000 40.233792 numThread:%!d(MISSING) 
1.340000 0.890000 0.174800 0.093555 numThread:%!d(MISSING) 
1.910000 7.800000 0.444700 3.136451 numThread:%!d(MISSING) 
6.300000 2.370000 0.526400 3.638272 numThread:%!d(MISSING) 
4.200000 7.220000 0.856600 11.730546 numThread:%!d(MISSING) 
8.620000 0.440000 0.108600 0.203315 numThread:%!d(MISSING) 
8.020000 6.800000 1.222500 29.681230 numThread:%!d(MISSING) 
8.500000 4.590000 0.953500 16.866480 numThread:%!d(MISSING) 
6.460000 9.170000 1.245000 33.016902 numThread:%!d(MISSING) 
8.690000 4.620000 0.963200 17.547995 numThread:%!d(MISSING) 
0.620000 9.640000 0.152400 0.448430 numThread:%!d(MISSING) 
5.500000 9.880000 1.134200 27.898651 numThread:%!d(MISSING) 
0.020000 7.120000 0.005000 0.000356 numThread:%!d(MISSING) 
0.370000 2.440000 0.088700 0.038653 numThread:%!d(MISSING) 
4.740000 3.670000 0.684000 5.309443 numThread:%!d(MISSING) 
0.190000 8.530000 0.047200 0.038064 numThread:%!d(MISSING) 
3.760000 1.510000 0.332100 0.869580 numThread:%!d(MISSING) 
5.380000 4.570000 0.821000 8.985733 numThread:%!d(MISSING) 
7.980000 0.080000 0.019900 0.006352 numThread:%!d(MISSING) 
4.390000 7.660000 0.898800 13.659680 numThread:%!d(MISSING) 
2.170000 5.370000 0.476800 2.561422 numThread:%!d(MISSING) 
7.790000 7.140000 1.240600 30.683310 numThread:%!d(MISSING) 
5.790000 7.450000 1.077600 20.738993 numThread:%!d(MISSING) 
8.620000 1.780000 0.419600 3.071546 numThread:%!d(MISSING) 
0.050000 0.170000 0.011400 0.000046 numThread:%!d(MISSING) 
0.340000 1.060000 0.077100 0.012976 numThread:%!d(MISSING) 
9.380000 5.340000 1.095100 24.800108 numThread:%!d(MISSING) 
4.110000 5.770000 0.789200 8.374560 numThread:%!d(MISSING) 
0.660000 0.650000 0.109200 0.020813 numThread:%!d(MISSING) 
0.970000 0.230000 0.053700 0.005679 numThread:%!d(MISSING) 
1.100000 9.080000 0.266200 1.291501 numThread:%!d(MISSING) 
7.470000 3.370000 0.726800 8.379880 numThread:%!d(MISSING) 
1.520000 6.110000 0.353400 1.552798 numThread:%!d(MISSING) 
8.720000 9.400000 1.506800 54.912844 numThread:%!d(MISSING) 
3.580000 4.530000 0.662100 4.788071 numThread:%!d(MISSING) 
9.160000 1.240000 0.298800 1.643545 numThread:%!d(MISSING) 
7.430000 9.560000 1.382800 43.823420 numThread:%!d(MISSING) 
4.390000 2.830000 0.560900 3.131358 numThread:%!d(MISSING) 
9.890000 1.110000 0.269300 1.438975 numThread:%!d(MISSING) 
6.270000 7.350000 1.124300 23.064756 numThread:%!d(MISSING) 
3.980000 4.110000 0.673900 4.899700 numThread:%!d(MISSING) 
4.570000 1.880000 0.411900 1.629780 numThread:%!d(MISSING) 
5.820000 1.850000 0.419900 2.112516 numThread:%!d(MISSING) 
0.510000 8.670000 0.125600 0.273655 numThread:%!d(MISSING) 
6.650000 6.810000 1.121400 22.572171 numThread:%!d(MISSING) 
5.300000 0.400000 0.098000 0.102039 numThread:%!d(MISSING) 
2.210000 7.150000 0.503200 3.720881 numThread:%!d(MISSING) 
1.060000 0.230000 0.054000 0.006272 numThread:%!d(MISSING) 
7.050000 6.890000 1.161400 25.074705 numThread:%!d(MISSING) 
1.720000 5.700000 0.392700 1.803744 numThread:%!d(MISSING) 
5.490000 6.400000 0.982200 15.359792 numThread:%!d(MISSING) 
5.280000 2.230000 0.486500 2.633862 numThread:%!d(MISSING) 
7.500000 5.220000 1.010100 17.711360 numThread:%!d(MISSING) 
8.780000 9.810000 1.542000 59.076018 numThread:%!d(MISSING) 
0.970000 2.840000 0.218300 0.279855 numThread:%!d(MISSING) 
9.860000 4.760000 1.013200 21.696593 numThread:%!d(MISSING) 
8.670000 3.290000 0.729900 9.631839 numThread:%!d(MISSING) 
0.400000 6.460000 0.098400 0.125232 numThread:%!d(MISSING) 
6.020000 5.700000 0.975600 14.880941 numThread:%!d(MISSING) 
1.060000 5.740000 0.251600 0.733628 numThread:%!d(MISSING) 
0.940000 6.020000 0.225100 0.614093 numThread:%!d(MISSING) 
5.980000 9.480000 1.192800 30.416533 numThread:%!d(MISSING) 
4.370000 6.540000 0.856700 10.984903 numThread:%!d(MISSING) 
2.480000 5.180000 0.528800 3.100725 numThread:%!d(MISSING) 
9.940000 4.920000 1.041900 23.215360 numThread:%!d(MISSING) 
4.040000 1.450000 0.324200 0.881405 numThread:%!d(MISSING) 
7.530000 5.230000 1.012700 17.864070 numThread:%!d(MISSING) 
3.570000 6.780000 0.745900 8.197394 numThread:%!d(MISSING) 
9.580000 2.510000 0.581000 6.592877 numThread:%!d(MISSING) 
4.070000 0.360000 0.087900 0.063052 numThread:%!d(MISSING) 
7.060000 0.540000 0.132300 0.247593 numThread:%!d(MISSING) 
8.110000 3.720000 0.799800 11.040961 numThread:%!d(MISSING) 
8.880000 7.620000 1.363000 41.050392 numThread:%!d(MISSING) 
4.870000 7.070000 0.945600 14.587402 numThread:%!d(MISSING) 
9.080000 1.000000 0.242700 1.073409 numThread:%!d(MISSING) 
0.790000 1.680000 0.169000 0.102513 numThread:%!d(MISSING) 
1.180000 8.540000 0.284100 1.385598 numThread:%!d(MISSING) 
5.500000 3.880000 0.747400 7.140064 numThread:%!d(MISSING) 
4.150000 7.730000 0.863300 12.559841 numThread:%!d(MISSING) 
0.880000 6.020000 0.211400 0.540981 numThread:%!d(MISSING) 
8.100000 7.390000 1.286800 34.251210 numThread:%!d(MISSING) 
3.810000 8.410000 0.821000 12.046553 numThread:%!d(MISSING) 
9.760000 6.640000 1.294400 37.604864 numThread:%!d(MISSING) 
9.200000 1.100000 0.266300 1.309632 numThread:%!d(MISSING) 
4.520000 9.050000 0.955400 17.796810 numThread:%!d(MISSING) 
8.960000 5.790000 1.146800 26.730074 numThread:%!d(MISSING) 
6.710000 9.090000 1.272600 34.688255 numThread:%!d(MISSING) 
0.510000 6.610000 0.124900 0.206700 numThread:%!d(MISSING) 
2.180000 1.170000 0.243400 0.281564 numThread:%!d(MISSING) 
7.630000 1.010000 0.243600 0.909665 numThread:%!d(MISSING) 
6.990000 0.480000 0.117900 0.194461 numThread:%!d(MISSING) 
0.550000 5.190000 0.133700 0.185994 numThread:%!d(MISSING) 
1.450000 6.560000 0.340200 1.539385 numThread:%!d(MISSING) 
3.840000 6.230000 0.771000 8.306002 numThread:%!d(MISSING) 
3.200000 5.940000 0.665100 5.732766 numThread:%!d(MISSING) 
2.460000 9.880000 0.571900 6.576042 numThread:%!d(MISSING) 
7.640000 3.760000 0.797200 10.437223 numThread:%!d(MISSING) 
3.740000 1.470000 0.324400 0.823487 numThread:%!d(MISSING) 
7.000000 9.760000 1.341000 40.984720 numThread:%!d(MISSING) 
5.110000 4.960000 0.838900 9.450348 numThread:%!d(MISSING) 
6.570000 5.290000 0.971200 15.045203 numThread:%!d(MISSING) 
1.630000 5.620000 0.373700 1.607118 numThread:%!d(MISSING) 
1.390000 5.290000 0.321700 1.116026 numThread:%!d(MISSING) 
9.070000 6.200000 1.206800 30.415937 numThread:%!d(MISSING) 
9.390000 1.220000 0.294400 1.635485 numThread:%!d(MISSING) 
0.130000 3.110000 0.032200 0.006433 numThread:%!d(MISSING) 
4.180000 7.150000 0.851400 11.488625 numThread:%!d(MISSING) 
8.150000 8.690000 1.401200 44.116123 numThread:%!d(MISSING) 
3.330000 8.130000 0.730200 9.105217 numThread:%!d(MISSING) 
0.700000 0.310000 0.067100 0.006674 numThread:%!d(MISSING) 
0.000000 2.590000 0.000000 0.000000 numThread:%!d(MISSING) 
3.700000 4.060000 0.644600 4.305828 numThread:%!d(MISSING) 
1.080000 5.780000 0.256200 0.766010 numThread:%!d(MISSING) 
5.160000 3.300000 0.655600 5.018286 numThread:%!d(MISSING) 
2.380000 3.660000 0.470500 1.840898 numThread:%!d(MISSING) 
6.670000 5.680000 1.019300 17.190270 numThread:%!d(MISSING) 
5.660000 0.820000 0.197000 0.441933 numThread:%!d(MISSING) 
5.660000 1.630000 0.373900 1.620312 numThread:%!d(MISSING) 
6.430000 4.990000 0.929200 13.302820 numThread:%!d(MISSING) 
7.410000 5.490000 1.039900 18.902312 numThread:%!d(MISSING) 
1.390000 3.960000 0.311700 0.797278 numThread:%!d(MISSING) 
3.090000 3.120000 0.517500 2.217319 numThread:%!d(MISSING) 
5.700000 9.650000 1.157900 28.739541 numThread:%!d(MISSING) 
9.130000 2.040000 0.478300 4.235376 numThread:%!d(MISSING) 
9.290000 2.960000 0.671700 8.628976 numThread:%!d(MISSING) 
8.580000 0.520000 0.128000 0.281285 numThread:%!d(MISSING) 
0.000000 3.840000 0.000000 0.000000 numThread:%!d(MISSING) 
8.610000 0.990000 0.240000 0.995112 numThread:%!d(MISSING) 
5.360000 4.220000 0.781600 7.884264 numThread:%!d(MISSING) 
8.800000 2.300000 0.532500 5.086826 numThread:%!d(MISSING) 
3.920000 3.680000 0.632400 4.055479 numThread:%!d(MISSING) 
6.810000 2.540000 0.564900 4.524972 numThread:%!d(MISSING) 
6.140000 8.840000 1.188900 28.904642 numThread:%!d(MISSING) 
3.710000 9.010000 0.812800 12.510653 numThread:%!d(MISSING) 
8.470000 0.850000 0.206900 0.727070 numThread:%!d(MISSING) 
5.000000 3.620000 0.691200 5.595086 numThread:%!d(MISSING) 
3.560000 3.160000 0.557000 2.787515 numThread:%!d(MISSING) 
2.130000 7.990000 0.492300 3.950208 numThread:%!d(MISSING) 
5.000000 4.080000 0.745100 6.772721 numThread:%!d(MISSING) 
8.620000 1.770000 0.417400 3.038972 numThread:%!d(MISSING) 
8.250000 7.780000 1.334100 38.065936 numThread:%!d(MISSING) 
7.740000 0.830000 0.201600 0.631279 numThread:%!d(MISSING) 
9.960000 7.560000 1.419500 47.721093 numThread:%!d(MISSING) 
2.680000 8.580000 0.609500 6.554820 numThread:%!d(MISSING) 
2.570000 5.340000 0.547400 3.428103 numThread:%!d(MISSING) 
7.510000 6.810000 1.189100 27.043834 numThread:%!d(MISSING) 
4.310000 9.690000 0.931900 17.840713 numThread:%!d(MISSING) 
2.110000 0.640000 0.146000 0.092369 numThread:%!d(MISSING) 
4.150000 0.530000 0.128000 0.136570 numThread:%!d(MISSING) 
4.540000 6.630000 0.883200 11.914086 numThread:%!d(MISSING) 
9.430000 3.310000 0.742200 10.765973 numThread:%!d(MISSING) 
5.870000 4.280000 0.815300 9.157341 numThread:%!d(MISSING) 
9.060000 4.830000 1.006300 19.980433 numThread:%!d(MISSING) 
6.990000 5.900000 1.062700 19.513211 numThread:%!d(MISSING) 
6.850000 0.370000 0.091200 0.114077 numThread:%!d(MISSING) 
6.540000 3.560000 0.738100 7.788392 numThread:%!d(MISSING) 
7.800000 6.760000 1.204100 28.253045 numThread:%!d(MISSING) 
1.640000 8.590000 0.388500 2.619507 numThread:%!d(MISSING) 
2.810000 1.940000 0.376400 0.919285 numThread:%!d(MISSING) 
1.030000 8.640000 0.249400 1.078557 numThread:%!d(MISSING) 
1.070000 6.720000 0.256000 0.886800 numThread:%!d(MISSING) 
1.160000 4.970000 0.271100 0.741593 numThread:%!d(MISSING) 
5.230000 7.880000 1.027500 19.002970 numThread:%!d(MISSING) 
7.760000 9.570000 1.420700 47.018481 numThread:%!d(MISSING) 
0.490000 5.470000 0.119600 0.156901 numThread:%!d(MISSING) 
0.060000 5.550000 0.015000 0.002484 numThread:%!d(MISSING) 
9.280000 7.620000 1.388100 43.729462 numThread:%!d(MISSING) 
8.260000 3.480000 0.759500 10.039907 numThread:%!d(MISSING) 
3.410000 6.540000 0.714100 7.234237 numThread:%!d(MISSING) 
0.370000 8.860000 0.091500 0.148468 numThread:%!d(MISSING) 
6.650000 8.570000 1.238400 31.490211 numThread:%!d(MISSING) 
6.670000 8.940000 1.260200 33.570181 numThread:%!d(MISSING) 
4.460000 8.060000 0.921100 14.992705 numThread:%!d(MISSING) 
9.020000 4.200000 0.900400 15.595202 numThread:%!d(MISSING) 
4.830000 7.220000 0.946600 14.808370 numThread:%!d(MISSING) 
8.110000 6.890000 1.237700 30.787175 numThread:%!d(MISSING) 
1.030000 3.430000 0.235300 0.389536 numThread:%!d(MISSING) 
3.870000 3.030000 0.562400 2.941439 numThread:%!d(MISSING) 
8.600000 8.100000 1.389800 43.037737 numThread:%!d(MISSING) 
5.490000 6.720000 1.002100 16.472856 numThread:%!d(MISSING) 
5.750000 9.960000 1.175000 30.401950 numThread:%!d(MISSING) 
6.680000 0.860000 0.207600 0.578495 numThread:%!d(MISSING) 
9.760000 7.880000 1.445200 49.536479 numThread:%!d(MISSING) 
7.850000 8.060000 1.325500 37.274904 numThread:%!d(MISSING) 
8.110000 2.830000 0.635100 6.775704 numThread:%!d(MISSING) 
2.220000 0.590000 0.136400 0.084248 numThread:%!d(MISSING) 
8.040000 8.180000 1.351500 39.505357 numThread:%!d(MISSING) 
9.000000 2.690000 0.614700 6.976684 numThread:%!d(MISSING) 
2.600000 5.470000 0.555200 3.605502 numThread:%!d(MISSING) 
9.170000 2.310000 0.536500 5.373578 numThread:%!d(MISSING) 
1.570000 8.930000 0.373700 2.515377 numThread:%!d(MISSING) 
3.990000 0.410000 0.099700 0.079591 numThread:%!d(MISSING) 
5.330000 8.580000 1.067800 21.981722 numThread:%!d(MISSING) 
7.000000 0.510000 0.125100 0.219375 numThread:%!d(MISSING) 
0.030000 1.490000 0.007500 0.000166 numThread:%!d(MISSING) 
7.800000 5.930000 1.112800 22.979106 numThread:%!d(MISSING) 
2.320000 0.440000 0.104300 0.050959 numThread:%!d(MISSING) 
0.350000 4.030000 0.085500 0.059060 numThread:%!d(MISSING) 
8.440000 9.320000 1.474600 51.582671 numThread:%!d(MISSING) 
8.950000 1.370000 0.328400 1.942391 numThread:%!d(MISSING) 
7.190000 1.510000 0.355600 1.840324 numThread:%!d(MISSING) 
3.880000 7.920000 0.823400 11.535266 numThread:%!d(MISSING) 
0.810000 0.990000 0.147800 0.052794 numThread:%!d(MISSING) 
6.660000 5.550000 1.005000 16.543305 numThread:%!d(MISSING) 
0.910000 2.120000 0.198000 0.175455 numThread:%!d(MISSING) 
7.830000 9.520000 1.425400 47.333658 numThread:%!d(MISSING) 
0.950000 4.150000 0.222300 0.416303 numThread:%!d(MISSING) 
2.230000 1.010000 0.217700 0.224487 numThread:%!d(MISSING) 
1.570000 4.990000 0.356800 1.306712 numThread:%!d(MISSING) 
6.780000 4.110000 0.829100 10.411530 numThread:%!d(MISSING) 
6.350000 8.490000 1.198700 28.866627 numThread:%!d(MISSING) 
8.610000 2.990000 0.671400 8.037015 numThread:%!d(MISSING) 
1.940000 2.470000 0.359600 0.768601 numThread:%!d(MISSING) 
6.060000 4.530000 0.855300 10.488286 numThread:%!d(MISSING) 
1.300000 2.690000 0.276700 0.441388 numThread:%!d(MISSING) 
7.870000 8.190000 1.337500 38.319943 numThread:%!d(MISSING) 
6.660000 0.390000 0.096000 0.122944 numThread:%!d(MISSING) 
4.420000 3.990000 0.698100 5.475291 numThread:%!d(MISSING) 
5.470000 2.770000 0.583800 4.024814 numThread:%!d(MISSING) 
3.310000 9.210000 0.739900 10.467966 numThread:%!d(MISSING) 
6.690000 5.600000 1.012200 16.885844 numThread:%!d(MISSING) 
6.630000 0.170000 0.042200 0.023645 numThread:%!d(MISSING) 
2.570000 2.980000 0.458700 1.563549 numThread:%!d(MISSING) 
8.050000 1.340000 0.319900 1.659840 numThread:%!d(MISSING) 
1.300000 7.440000 0.309500 1.437659 numThread:%!d(MISSING) 
6.440000 7.550000 1.154900 24.995586 numThread:%!d(MISSING) 
6.080000 6.940000 1.077900 20.236665 numThread:%!d(MISSING) 
9.390000 8.440000 1.479500 52.149876 numThread:%!d(MISSING) 
4.840000 9.410000 1.016600 21.048909 numThread:%!d(MISSING) 
7.230000 8.870000 1.320900 37.746339 numThread:%!d(MISSING) 
5.550000 0.230000 0.056900 0.035943 numThread:%!d(MISSING) 
7.330000 5.110000 0.988300 16.578084 numThread:%!d(MISSING) 
3.530000 9.250000 0.782500 11.816552 numThread:%!d(MISSING) 
7.600000 6.260000 1.138900 24.137920 numThread:%!d(MISSING) 
1.940000 9.240000 0.456800 3.903912 numThread:%!d(MISSING) 
1.820000 6.400000 0.418000 2.288540 numThread:%!d(MISSING) 
3.800000 5.980000 0.756400 7.728426 numThread:%!d(MISSING) 
6.040000 0.350000 0.086200 0.089828 numThread:%!d(MISSING) 
4.460000 8.790000 0.939600 16.758135 numThread:%!d(MISSING) 
4.500000 7.190000 0.899600 13.097702 numThread:%!d(MISSING) 
4.020000 4.880000 0.731400 6.391312 numThread:%!d(MISSING) 
2.420000 7.260000 0.546200 4.472343 numThread:%!d(MISSING) 
7.150000 1.570000 0.368600 1.968538 numThread:%!d(MISSING) 
0.850000 0.590000 0.114300 0.025669 numThread:%!d(MISSING) 
8.090000 8.220000 1.359000 40.167615 numThread:%!d(MISSING) 
4.690000 0.200000 0.049500 0.022953 numThread:%!d(MISSING) 
3.540000 6.300000 0.728400 7.349086 numThread:%!d(MISSING) 
9.590000 4.750000 1.005800 20.873056 numThread:%!d(MISSING) 
1.670000 1.850000 0.292200 0.401464 numThread:%!d(MISSING) 
7.760000 4.460000 0.912400 14.270337 numThread:%!d(MISSING) 
3.690000 2.680000 0.511200 2.260431 numThread:%!d(MISSING) 
1.510000 8.870000 0.360100 2.317860 numThread:%!d(MISSING) 
0.810000 2.660000 0.184700 0.186406 numThread:%!d(MISSING) 
2.030000 5.940000 0.456800 2.563321 numThread:%!d(MISSING) 
6.420000 7.500000 1.149600 24.637603 numThread:%!d(MISSING) 
6.420000 5.760000 1.010500 16.620564 numThread:%!d(MISSING) 
6.770000 5.640000 1.021400 17.368584 numThread:%!d(MISSING) 
6.990000 5.970000 1.070000 19.875785 numThread:%!d(MISSING) 
7.490000 2.480000 0.560200 4.851393 numThread:%!d(MISSING) 
9.020000 4.000000 0.865300 14.314281 numThread:%!d(MISSING) 
4.000000 4.930000 0.732200 6.434116 numThread:%!d(MISSING) 
4.520000 9.320000 0.961200 18.470425 numThread:%!d(MISSING) 
9.120000 4.470000 0.948600 17.627663 numThread:%!d(MISSING) 
8.540000 1.140000 0.274800 1.296378 numThread:%!d(MISSING) 
7.540000 0.980000 0.236500 0.847372 numThread:%!d(MISSING) 
6.490000 7.110000 1.129800 23.182516 numThread:%!d(MISSING) 
4.350000 9.750000 0.940000 18.272566 numThread:%!d(MISSING) 
4.550000 6.300000 0.869500 11.147834 numThread:%!d(MISSING) 
3.310000 2.240000 0.437400 1.454152 numThread:%!d(MISSING) 
8.000000 1.060000 0.255600 1.050479 numThread:%!d(MISSING) 
4.760000 6.640000 0.912000 12.895476 numThread:%!d(MISSING) 
1.230000 7.220000 0.293300 1.251784 numThread:%!d(MISSING) 
2.060000 8.570000 0.480300 4.018081 numThread:%!d(MISSING) 
6.970000 4.160000 0.842700 11.020216 numThread:%!d(MISSING) 
9.480000 3.690000 0.815500 13.179370 numThread:%!d(MISSING) 
3.700000 9.150000 0.813000 12.686683 numThread:%!d(MISSING) 
7.490000 0.510000 0.125300 0.235301 numThread:%!d(MISSING) 
4.490000 1.310000 0.300100 0.828570 numThread:%!d(MISSING) 
9.170000 5.100000 1.052000 22.270562 numThread:%!d(MISSING) 
7.190000 4.060000 0.834300 11.015994 numThread:%!d(MISSING) 
1.400000 2.650000 0.292300 0.492270 numThread:%!d(MISSING) 
6.480000 9.860000 1.276900 36.628646 numThread:%!d(MISSING) 
3.910000 0.500000 0.120700 0.114508 numThread:%!d(MISSING) 
8.930000 2.790000 0.634500 7.393436 numThread:%!d(MISSING) 
8.490000 7.360000 1.310800 36.449188 numThread:%!d(MISSING) 
9.280000 4.240000 0.912200 16.428492 numThread:%!d(MISSING) 
9.110000 3.360000 0.748400 10.615990 numThread:%!d(MISSING) 
2.750000 4.280000 0.545600 2.885996 numThread:%!d(MISSING) 
7.330000 0.050000 0.012500 0.002283 numThread:%!d(MISSING) 
4.390000 1.530000 0.343400 1.072280 numThread:%!d(MISSING) 
8.900000 7.130000 1.311600 37.102911 numThread:%!d(MISSING) 
5.810000 5.450000 0.936900 13.188403 numThread:%!d(MISSING) 
2.030000 6.080000 0.458100 2.634735 numThread:%!d(MISSING) 
9.140000 6.490000 1.247500 33.117102 numThread:%!d(MISSING) 
4.510000 8.300000 0.935500 15.871816 numThread:%!d(MISSING) 
8.810000 7.020000 1.294100 35.683220 numThread:%!d(MISSING) 
9.410000 6.810000 1.300500 37.271135 numThread:%!d(MISSING) 
2.460000 4.560000 0.511100 2.599786 numThread:%!d(MISSING) 
