width	length	x	Vmax 
9.510000 6.140000 1.216400 31.914195
3.070000 0.580000 0.137500 0.117215
9.480000 9.360000 1.569900 61.912636
6.120000 8.320000 1.162100 26.448068
7.840000 7.090000 1.239500 30.639908
6.930000 7.290000 1.183900 26.585730
6.600000 9.170000 1.262800 34.186450
9.460000 5.010000 1.045400 22.488821
0.700000 7.610000 0.170800 0.444933
7.920000 2.320000 0.531300 4.581131
3.440000 7.640000 0.742100 8.934523
6.240000 4.220000 0.824200 9.731955
7.330000 5.560000 1.044200 19.001034
5.270000 5.770000 0.917200 12.401596
6.570000 9.240000 1.262300 34.292247
9.890000 7.930000 1.458300 50.982815
0.460000 7.510000 0.113200 0.192604
4.390000 4.260000 0.720600 5.989683
3.760000 5.100000 0.713400 6.114059
7.030000 9.400000 1.327100 39.173698
5.300000 4.170000 0.772500 7.614436
1.260000 5.940000 0.296500 1.057452
3.310000 0.220000 0.054100 0.019366
5.460000 1.530000 0.351900 1.382817
2.470000 1.490000 0.301000 0.499294
7.500000 8.170000 1.302300 35.480980
9.090000 8.240000 1.439000 47.931283
4.790000 2.710000 0.556600 3.267862
5.190000 8.010000 1.027100 19.182323
0.350000 8.900000 0.086600 0.133615
2.000000 2.680000 0.377800 0.904726
8.660000 2.350000 0.542200 5.198440
2.700000 5.720000 0.577300 4.073065
3.870000 6.650000 0.789200 9.172144
0.660000 7.080000 0.161000 0.367757
9.250000 6.330000 1.231600 32.321123
9.470000 0.990000 0.240700 1.100385
1.260000 5.010000 0.292700 0.873661
5.720000 5.780000 0.958300 14.081313
8.130000 7.230000 1.273400 33.295898
6.730000 3.660000 0.759000 8.473555
7.260000 1.330000 0.315900 1.461925
1.860000 6.440000 0.426600 2.399536
0.960000 9.400000 0.233600 1.028327
3.340000 8.670000 0.739300 9.896323
8.250000 4.810000 0.980400 17.567973
6.540000 7.360000 1.152300 24.672634
4.370000 0.680000 0.162900 0.233347
8.180000 7.100000 1.263800 32.662954
3.710000 5.360000 0.719200 6.406854
4.430000 3.950000 0.694900 5.408768
9.950000 4.550000 0.978800 20.280244
9.100000 7.560000 1.370700 41.997631
2.520000 6.870000 0.561700 4.508037
6.330000 0.090000 0.022400 0.006364
9.040000 5.590000 1.121400 25.513631
5.580000 0.280000 0.069100 0.053321
5.740000 4.660000 0.852800 10.164721
0.200000 8.600000 0.049700 0.042501
1.450000 0.440000 0.100400 0.030000
9.170000 9.090000 1.521600 56.371528
9.840000 8.370000 1.502700 55.096338
2.140000 2.820000 0.401800 1.082737
7.560000 4.130000 0.855600 12.104239
9.540000 5.830000 1.173400 29.399953
4.600000 6.600000 0.889700 12.097237
3.360000 2.900000 0.517500 2.243945
5.780000 0.590000 0.143500 0.238838
9.580000 4.370000 0.940500 18.022624
7.450000 5.450000 1.036900 18.820903
2.770000 5.960000 0.594000 4.484287
1.590000 3.870000 0.348500 0.987471
4.960000 4.560000 0.791200 7.957211
0.380000 1.320000 0.087200 0.020539
6.190000 0.990000 0.236800 0.699022
7.790000 5.760000 1.091800 21.891386
7.680000 6.970000 1.216500 28.959560
7.530000 1.300000 0.309700 1.456629
6.680000 8.940000 1.261400 33.651104
0.640000 8.960000 0.157000 0.442520
1.530000 9.300000 0.365500 2.502444
8.900000 9.440000 1.526300 57.006821
3.110000 2.250000 0.429700 1.344825
0.340000 1.020000 0.076700 0.012403
8.510000 7.840000 1.359100 40.316942
3.450000 0.910000 0.210500 0.311789
8.060000 2.300000 0.528100 4.600451
8.830000 0.230000 0.057100 0.057630
6.410000 9.690000 1.260600 35.143044
3.430000 6.170000 0.707600 6.778788
3.100000 4.480000 0.601000 3.739208
7.320000 8.890000 1.332000 38.612357
7.490000 0.710000 0.173100 0.449872
4.460000 5.810000 0.833900 9.644763
3.540000 7.190000 0.750500 8.705703
4.140000 1.450000 0.325200 0.907400
1.740000 1.120000 0.222100 0.194493
5.980000 5.420000 0.946600 13.643655
6.210000 1.830000 0.418800 2.232861
3.780000 3.550000 0.609900 3.638528
8.110000 4.750000 0.967000 16.817693
4.710000 1.410000 0.322200 1.002887
1.730000 0.950000 0.196600 0.146335
8.060000 7.430000 1.287600 34.285707
0.510000 1.980000 0.118200 0.056387
1.520000 0.860000 0.176600 0.104430
0.010000 6.420000 0.002500 0.000080
6.000000 1.080000 0.256700 0.798005
8.450000 8.630000 1.423100 46.124462
7.150000 6.160000 1.100000 21.562200
4.720000 7.920000 0.956500 16.128167
7.070000 3.570000 0.752900 8.647525
9.400000 5.380000 1.101800 25.185655
1.470000 5.820000 0.341300 1.380623
5.870000 7.590000 1.094500 21.759843
8.920000 1.570000 0.373700 2.512303
5.000000 5.110000 0.842400 9.565640
2.800000 7.490000 0.622500 6.045082
9.410000 3.620000 0.801500 12.620995
7.230000 1.160000 0.277400 1.120649
2.310000 5.110000 0.498000 2.692086
2.600000 1.280000 0.271400 0.411597
9.380000 1.770000 0.419600 3.335726
4.890000 5.900000 0.887400 11.403820
0.170000 7.230000 0.042200 0.025812
4.820000 1.270000 0.293800 0.848550
2.590000 1.570000 0.316700 0.580369
0.520000 9.230000 0.128100 0.303250
2.490000 5.080000 0.528400 3.046781
4.690000 2.500000 0.520900 2.771087
7.030000 0.480000 0.117900 0.195613
6.770000 4.540000 0.889100 12.257447
0.260000 0.670000 0.057500 0.004627
4.860000 1.910000 0.421500 1.806608
6.170000 0.240000 0.059400 0.043564
2.840000 2.210000 0.411100 1.151204
6.350000 0.370000 0.091100 0.105522
2.750000 1.880000 0.365900 0.847899
4.340000 2.660000 0.534900 2.781626
6.730000 1.320000 0.312200 1.325931
1.000000 1.980000 0.210900 0.190011
6.640000 9.620000 1.288400 36.871341
2.660000 1.680000 0.335000 0.673316
9.620000 1.760000 0.418000 3.392662
6.780000 6.530000 1.108600 21.815523
1.550000 4.540000 0.348800 1.142411
4.660000 3.320000 0.637400 4.412982
2.530000 2.970000 0.454000 1.518432
3.030000 0.860000 0.197600 0.241992
2.820000 6.730000 0.616000 5.378188
4.830000 1.840000 0.408000 1.677017
9.120000 9.000000 1.509900 55.081780
8.290000 1.600000 0.378800 2.403597
7.790000 0.130000 0.032400 0.016319
0.260000 2.880000 0.063500 0.023250
7.850000 3.710000 0.793100 10.550656
1.370000 9.500000 0.329300 2.071222
9.350000 9.500000 1.570700 62.008101
1.710000 9.460000 0.406400 3.152960
8.370000 8.320000 1.390800 43.046365
2.900000 5.590000 0.608000 4.478416
8.010000 7.530000 1.293100 34.673419
6.510000 0.490000 0.120100 0.188100
3.710000 8.620000 0.806800 11.850453
7.570000 6.010000 1.109500 22.506919
9.000000 9.320000 1.526000 56.892430
9.420000 6.660000 1.282000 36.001350
1.620000 7.250000 0.379800 2.120932
3.220000 8.540000 0.715000 9.099733
0.380000 3.030000 0.091800 0.051319
5.970000 1.370000 0.320600 1.245092
2.930000 9.080000 0.663900 8.246020
3.850000 2.770000 0.530100 2.528577
6.420000 8.340000 1.199200 28.654570
9.410000 9.080000 1.540100 58.489200
7.760000 8.960000 1.382600 42.780115
0.690000 2.870000 0.160900 0.150964
0.430000 1.870000 0.100600 0.038411
3.470000 4.650000 0.655600 4.725435
3.680000 5.100000 0.703500 5.905312
1.890000 0.520000 0.119800 0.055440
1.440000 8.440000 0.343300 2.005357
8.760000 5.990000 1.165800 27.416886
2.620000 7.170000 0.584300 5.089505
6.740000 8.320000 1.234400 30.849687
1.150000 2.470000 0.246500 0.320176
8.820000 4.960000 1.020300 20.193554
7.210000 4.100000 0.841100 11.241398
3.940000 8.130000 0.838000 12.244735
6.070000 4.900000 0.898700 11.913319
2.720000 2.480000 0.432000 1.295696
5.000000 9.110000 1.034700 21.349154
9.070000 8.740000 1.483400 52.267590
3.090000 5.030000 0.621000 4.347139
7.690000 9.330000 1.398700 44.704408
5.680000 9.990000 1.165200 29.895066
1.500000 3.370000 0.324300 0.751403
3.890000 7.830000 0.823200 11.420686
1.800000 0.570000 0.129400 0.062063
8.390000 8.590000 1.414700 45.316225
7.950000 0.690000 0.168600 0.452825
7.500000 9.480000 1.386400 43.957581
7.080000 6.450000 1.123800 22.821768
3.350000 8.010000 0.732000 9.037093
2.790000 2.090000 0.394300 1.027002
2.700000 6.810000 0.595100 5.049289
7.410000 3.470000 0.743100 8.732640
0.980000 6.950000 0.235700 0.776635
3.630000 1.010000 0.232500 0.401045
0.830000 7.220000 0.201200 0.586539
7.220000 5.910000 1.077900 20.493056
4.390000 0.310000 0.076100 0.050890
4.790000 6.550000 0.911500 12.783796
7.440000 6.280000 1.131100 23.530686
3.710000 3.540000 0.603700 3.524138
5.870000 7.380000 1.082900 20.915607
8.930000 8.740000 1.472200 51.070829
1.130000 4.540000 0.262700 0.637633
7.060000 2.680000 0.594500 5.204051
6.510000 5.790000 1.019700 17.097751
4.100000 4.070000 0.680800 5.049277
1.530000 2.060000 0.289500 0.407741
0.310000 0.210000 0.041000 0.001197
1.720000 5.860000 0.393800 1.862479
7.570000 2.940000 0.650000 6.683820
9.260000 0.190000 0.047300 0.041358
0.550000 2.800000 0.130100 0.095758
1.310000 6.330000 0.308800 1.221386
5.250000 4.020000 0.752400 7.087553
0.110000 4.460000 0.027300 0.006663
2.570000 3.760000 0.500200 2.166600
2.250000 3.510000 0.446700 1.585642
0.390000 2.630000 0.093600 0.046369
0.950000 0.170000 0.040400 0.003132
0.500000 9.560000 0.123300 0.290990
7.000000 4.390000 0.877100 12.127556
3.910000 1.640000 0.358200 1.056550
6.400000 8.570000 1.208800 29.617193
5.150000 1.260000 0.293400 0.901309
8.190000 8.380000 1.380600 42.112913
1.250000 8.550000 0.300200 1.550251
8.940000 5.530000 1.109300 24.689961
1.420000 2.060000 0.275600 0.361269
4.920000 5.560000 0.868500 10.568437
8.450000 6.750000 1.243100 31.610107
2.070000 2.510000 0.376400 0.871209
5.330000 9.010000 1.082300 23.451741
9.350000 9.020000 1.530100 57.357252
6.650000 1.460000 0.342700 1.583335
7.150000 3.030000 0.660700 6.579743
5.600000 0.540000 0.131600 0.194403
7.150000 1.890000 0.437100 2.786494
1.120000 5.220000 0.263400 0.733307
4.000000 7.910000 0.843300 12.141170
5.070000 4.070000 0.748100 6.881208
9.860000 6.920000 1.335400 40.794265
4.740000 6.600000 0.907600 12.701484
5.880000 4.490000 0.841200 9.913695
0.220000 7.170000 0.054600 0.042716
8.670000 4.680000 0.972300 17.887072
1.740000 7.990000 0.408700 2.704548
9.810000 8.700000 1.534200 58.247429
3.140000 1.430000 0.307800 0.632797
1.360000 4.760000 0.312200 0.949758
6.130000 2.590000 0.565000 4.124500
7.980000 8.990000 1.406700 44.890641
1.000000 0.960000 0.163200 0.069653
0.990000 3.980000 0.230200 0.429088
3.570000 8.710000 0.782700 11.209880
8.280000 3.420000 0.748900 9.763218
4.210000 7.310000 0.860800 11.970435
9.080000 9.020000 1.508300 54.903652
5.170000 4.340000 0.783500 7.828042
3.610000 7.410000 0.767000 9.356308
8.620000 4.070000 0.870200 13.946448
6.500000 1.210000 0.287100 1.081685
4.770000 2.210000 0.474200 2.286275
5.740000 4.430000 0.826700 9.380444
3.060000 3.350000 0.532500 2.427441
9.020000 9.940000 1.574400 62.775254
0.900000 4.060000 0.211100 0.366922
4.070000 9.590000 0.887200 15.917691
1.050000 8.400000 0.253800 1.086477
5.600000 1.540000 0.354900 1.440839
8.530000 3.250000 0.720600 9.239693
3.330000 7.240000 0.715500 7.892889
9.270000 8.930000 1.515900 55.776254
2.910000 3.510000 0.528000 2.402250
2.350000 5.090000 0.504600 2.760937
9.020000 8.260000 1.435800 47.568109
0.690000 8.160000 0.168700 0.465317
5.430000 7.970000 1.058000 20.525365
7.350000 1.490000 0.351700 1.838763
6.310000 0.080000 0.019900 0.005016
4.390000 6.160000 0.842800 10.198358
8.090000 0.600000 0.147100 0.350680
7.140000 6.700000 1.151600 24.490435
0.820000 1.800000 0.176500 0.119270
8.570000 9.970000 1.531800 58.253436
6.620000 2.980000 0.642900 5.810017
0.670000 9.820000 0.164500 0.532393
7.350000 7.280000 1.219100 28.992579
5.560000 9.150000 1.120800 25.694155
1.240000 7.580000 0.296300 1.340355
7.270000 8.280000 1.287700 34.485656
6.860000 1.610000 0.376100 1.970490
9.100000 7.460000 1.359800 41.128032
5.570000 4.710000 0.847700 9.901449
1.480000 9.550000 0.354500 2.416418
9.430000 9.720000 1.595300 64.991786
8.110000 4.160000 0.874300 13.411657
3.730000 7.870000 0.796900 10.684212
1.020000 7.420000 0.245600 0.899866
5.140000 2.720000 0.567700 3.602448
4.920000 0.710000 0.170600 0.288086
6.940000 5.270000 0.989300 16.155221
1.670000 9.750000 0.398100 3.114667
5.650000 8.330000 1.102500 23.263439
5.920000 6.700000 1.045700 18.450839
5.150000 6.220000 0.935000 13.340580
7.120000 8.200000 1.267200 32.922078
1.690000 9.010000 0.400800 2.922771
2.090000 9.260000 0.489700 4.503494
8.210000 8.240000 1.370800 41.216461
5.430000 3.280000 0.662300 5.316745
1.690000 0.490000 0.112300 0.043675
7.940000 5.840000 1.109000 22.984118
0.390000 7.460000 0.096200 0.138151
6.260000 0.470000 0.115200 0.166429
7.440000 6.810000 1.184000 26.675312
0.210000 7.300000 0.052100 0.039665
2.830000 1.100000 0.243200 0.349730
2.100000 1.760000 0.317900 0.523280
5.350000 0.390000 0.095700 0.098044
4.920000 5.600000 0.871200 10.679091
2.350000 1.050000 0.226800 0.256514
8.270000 8.060000 1.360500 40.306324
9.770000 5.930000 1.195800 31.219624
8.080000 8.520000 1.381900 42.287675
3.610000 1.320000 0.294400 0.650359
0.740000 5.230000 0.178000 0.333148
0.840000 0.900000 0.144700 0.048648
9.320000 8.140000 1.445100 48.779588
5.100000 6.720000 0.957600 14.653508
3.300000 8.640000 0.731400 9.644205
9.440000 3.110000 0.702900 9.624025
1.680000 0.760000 0.163800 0.095787
0.580000 8.790000 0.142500 0.357529
3.290000 9.120000 0.735100 10.233405
0.400000 7.720000 0.098700 0.150427
2.420000 1.790000 0.339200 0.656679
2.410000 6.760000 0.539300 4.079382
7.980000 3.150000 0.694700 8.060889
3.270000 7.760000 0.713700 8.327772
0.620000 0.360000 0.073500 0.007405
4.710000 0.090000 0.022400 0.004723
5.160000 7.040000 0.981100 15.930895
1.640000 7.260000 0.384200 2.173834
4.810000 7.150000 0.941000 14.514646
6.330000 6.110000 1.036200 17.812781
6.660000 6.260000 1.075100 19.926308
5.840000 6.870000 1.048800 18.731809
6.200000 4.030000 0.796800 8.942513
3.760000 4.660000 0.689700 5.386417
9.260000 0.660000 0.162000 0.486404
5.450000 8.380000 1.077400 22.101007
7.220000 1.890000 0.437500 2.817577
0.690000 5.990000 0.167200 0.336261
1.590000 2.040000 0.295600 0.427751
4.650000 5.910000 0.861400 10.557983
4.800000 4.980000 0.814600 8.654894
1.430000 2.170000 0.281600 0.392205
6.950000 0.970000 0.233400 0.761432
9.000000 6.620000 1.257100 33.475816
9.990000 6.780000 1.322700 40.166409
0.070000 6.690000 0.017500 0.004076
8.670000 4.720000 0.978600 18.149237
3.880000 0.210000 0.051800 0.020814
0.090000 4.140000 0.022400 0.004146
7.390000 6.430000 1.143400 24.175567
9.580000 6.230000 1.231600 33.016194
8.450000 5.920000 1.143100 25.603173
5.280000 5.210000 0.874100 10.687083
4.580000 3.970000 0.707100 5.721253
7.760000 6.570000 1.181900 26.826171
3.020000 0.560000 0.132900 0.107687
0.880000 3.770000 0.205700 0.323739
5.410000 8.130000 1.062000 20.959330
7.950000 7.210000 1.258800 32.088063
6.770000 5.170000 0.968600 15.132899
8.820000 9.930000 1.554300 60.555130
8.190000 0.390000 0.096300 0.152028
8.760000 3.700000 0.807200 12.029591
9.280000 7.250000 1.346700 40.417836
5.160000 7.810000 1.015100 18.362771
5.180000 4.950000 0.843500 9.613925
5.670000 5.950000 0.967500 14.508654
0.960000 4.330000 0.225200 0.445230
3.390000 4.780000 0.651900 4.727610
3.110000 8.070000 0.688400 7.985890
7.340000 4.440000 0.896200 13.163229
1.400000 0.620000 0.134200 0.053394
9.140000 7.770000 1.395400 44.114087
3.000000 6.120000 0.636600 5.327995
4.060000 9.140000 0.878000 14.937182
3.330000 8.440000 0.734500 9.528691
9.730000 4.870000 1.028900 22.199300
4.020000 5.560000 0.768000 7.676633
8.380000 2.290000 0.528000 4.771967
7.640000 6.620000 1.179200 26.541512
2.740000 4.430000 0.549600 3.003661
5.970000 4.280000 0.820000 9.373584
9.730000 1.910000 0.451700 4.013289
4.310000 3.300000 0.617600 3.921048
0.530000 5.040000 0.128800 0.167791
9.770000 2.330000 0.543600 5.865979
5.160000 5.590000 0.893700 11.461389
3.120000 5.760000 0.647700 5.276235
1.250000 5.540000 0.292900 0.963811
1.150000 1.680000 0.223700 0.193730
5.980000 3.000000 0.633500 5.174193
9.080000 6.440000 1.238400 32.408683
9.620000 2.890000 0.660100 8.600460
6.130000 4.610000 0.868500 10.961416
8.450000 6.880000 1.257600 32.577141
0.410000 4.900000 0.100300 0.098701
6.230000 0.360000 0.088700 0.098032
8.460000 1.200000 0.288600 1.416855
4.260000 3.030000 0.582100 3.362293
8.110000 2.350000 0.538800 4.821196
0.030000 7.590000 0.007500 0.000852
5.900000 6.170000 1.005100 16.263312
9.690000 8.000000 1.454100 50.212355
4.960000 1.070000 0.251500 0.635570
0.270000 3.160000 0.066000 0.027579
3.980000 0.850000 0.199900 0.322200
4.980000 8.430000 1.011600 19.163372
1.670000 1.270000 0.238300 0.225633
0.430000 8.250000 0.106100 0.185742
0.370000 5.630000 0.090900 0.093204
3.850000 8.910000 0.836700 13.179015
3.930000 0.810000 0.191000 0.290042
4.810000 2.160000 0.466200 2.219178
2.200000 5.490000 0.484100 2.696414
4.500000 3.960000 0.700700 5.555204
8.520000 2.170000 0.503500 4.399391
0.910000 1.480000 0.182800 0.110901
2.480000 1.950000 0.361300 0.779336
0.790000 0.990000 0.145600 0.050751
4.490000 1.370000 0.312400 0.899820
1.490000 6.060000 0.346800 1.482154
9.010000 5.370000 1.088200 23.748643
8.130000 3.330000 0.730200 9.105217
8.510000 8.530000 1.420000 45.812466
3.430000 1.600000 0.342900 0.860250
7.370000 6.240000 1.122500 22.982486
3.050000 7.610000 0.671100 7.183554
4.560000 0.140000 0.034700 0.011001
1.560000 3.290000 0.333300 0.781170
2.050000 5.070000 0.450400 2.157977
6.750000 0.510000 0.125000 0.211250
0.660000 9.360000 0.162000 0.491848
9.330000 7.270000 1.351700 40.903836
4.460000 3.340000 0.630200 4.193280
8.740000 6.470000 1.225800 30.975116
3.870000 8.490000 0.833000 12.528400
1.740000 2.680000 0.344100 0.720881
6.730000 0.760000 0.184300 0.458880
5.920000 7.760000 1.109500 22.752784
0.180000 5.330000 0.044600 0.021224
0.950000 8.440000 0.230400 0.899349
3.480000 5.490000 0.693200 5.955487
6.220000 7.790000 1.145700 24.749182
5.280000 9.430000 1.087300 24.497868
9.330000 1.130000 0.273400 1.400454
8.660000 3.380000 0.746700 10.095763
8.260000 3.620000 0.784700 10.765883
6.570000 6.930000 1.123800 22.744819
8.770000 1.540000 0.366600 2.377067
2.740000 6.920000 0.604000 5.285474
4.380000 1.960000 0.423300 1.665299
1.300000 8.500000 0.311600 1.661145
7.610000 2.040000 0.471200 3.448410
8.890000 4.650000 0.973100 18.269608
9.370000 9.800000 1.596300 65.155463
7.760000 0.730000 0.178000 0.492899
1.250000 6.850000 0.296900 1.218869
5.750000 1.870000 0.423300 2.124178
9.340000 5.150000 1.064500 23.189527
5.010000 0.350000 0.085900 0.074060
2.200000 0.330000 0.079200 0.027747
3.290000 1.880000 0.385200 1.076922
8.610000 3.040000 0.681200 8.282420
2.960000 5.710000 0.620600 4.766812
6.800000 6.090000 1.069300 19.695497
3.790000 3.820000 0.634200 4.080515
9.490000 7.420000 1.377800 43.279365
1.410000 5.960000 0.329200 1.311757
0.830000 8.650000 0.202300 0.709586
9.820000 4.670000 0.997000 20.879549
7.350000 8.460000 1.307800 36.186469
3.560000 5.340000 0.698400 5.957303
2.660000 1.540000 0.314500 0.581901
9.930000 9.310000 1.600800 65.792494
6.800000 7.910000 1.215400 29.096336
6.480000 8.580000 1.218900 30.262850
5.560000 1.330000 0.310200 1.087294
1.860000 4.060000 0.400000 1.382240
8.090000 8.050000 1.345000 38.929680
4.540000 6.750000 0.888200 12.208345
4.820000 4.010000 0.726600 6.254743
8.620000 6.280000 1.196600 28.960504
7.620000 2.370000 0.539300 4.555771
8.080000 4.590000 0.941800 15.793927
2.520000 2.700000 0.434200 1.313486
7.640000 4.730000 0.948500 15.432018
1.950000 6.410000 0.444800 2.603785
7.650000 6.570000 1.174800 26.280051
6.800000 6.790000 1.132500 23.239891
9.750000 9.410000 1.595900 65.081120
0.090000 2.960000 0.022300 0.002952
3.100000 9.630000 0.702600 9.793816
5.220000 0.190000 0.047100 0.023129
6.670000 2.920000 0.633100 5.657891
1.340000 9.990000 0.323000 2.094570
8.170000 5.230000 1.038800 19.950862
0.980000 7.270000 0.236200 0.814999
2.040000 0.950000 0.203700 0.180447
5.490000 2.100000 0.465300 2.480869
8.440000 8.980000 1.449600 48.840643
1.750000 9.110000 0.414500 3.161309
7.980000 1.090000 0.262600 1.105670
8.730000 6.970000 1.283900 34.828659
6.760000 8.160000 1.227000 30.147434
2.320000 3.470000 0.454700 1.642368
0.560000 5.640000 0.136400 0.210255
2.360000 0.030000 0.007500 0.000264
5.120000 4.540000 0.800700 8.279044
9.620000 5.710000 1.158400 28.706563
